emg_0,emg_1,emg_2,emg_3,emg_4,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,dt
0.0916030534351145,-3.5267175572519083,-0.1297709923664122,0.19962072372436523
0.19083969465648856,-3.3969465648854964,-0.1297709923664122,0.001089334487915039
0.19083969465648856,-3.2977099236641223,0.061068702290076333,0.0010135173797607422
0.1450381679389313,-3.3053435114503817,0.08396946564885496,0.0010273456573486328
0.04580152671755725,-3.381679389312977,0.10687022900763359,0.0010068416595458984
-0.015267175572519083,-3.404580152671756,-0.12213740458015267,0.0016121864318847656
0.007633587786259542,-3.6793893129770994,-0.2595419847328244,0.0010309219360351562
0.03816793893129771,-3.618320610687023,-0.11450381679389313,0.0009202957153320312
0.07633587786259542,-3.7709923664122136,0.0,0.0009431838989257812
-0.09923664122137404,-3.8625954198473282,0.03816793893129771,0.0009109973907470703
-0.007633587786259542,-3.5267175572519083,0.06870229007633588,0.000946044921875
-0.061068702290076333,-3.1908396946564888,0.007633587786259542,0.0009570121765136719
-0.05343511450381679,-3.3282442748091605,0.10687022900763359,0.0009436607360839844
0.03816793893129771,-3.4427480916030535,-0.04580152671755725,0.0009758472442626953
0.22137404580152673,-3.3740458015267176,-0.022900763358778626,0.0009775161743164062
0.29770992366412213,-3.4122137404580153,0.04580152671755725,0.0009396076202392578
0.022900763358778626,-3.450381679389313,0.15267175572519084,0.0009126663208007812
-0.03816793893129771,-3.3587786259541983,0.12213740458015267,0.0009033679962158203
-0.030534351145038167,-3.3206106870229006,0.022900763358778626,0.0009031295776367188
-0.07633587786259542,-3.3893129770992365,-0.04580152671755725,0.0009028911590576172
-0.007633587786259542,-3.480916030534351,-0.1450381679389313,0.0009024143218994141
-0.0916030534351145,-3.633587786259542,-0.030534351145038167,0.0009028911590576172
-0.12213740458015267,-3.6793893129770994,0.061068702290076333,0.0009336471557617188
0.0,-3.763358778625954,0.007633587786259542,0.0010464191436767578
0.16030534351145037,-3.5877862595419847,-0.07633587786259542,0.001155853271484375
