emg_0,emg_1,emg_2,emg_3,emg_4,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,dt
0.0,0.0,0.0,0.0,0.0,0.0,0.8807008266448975
-0.0025634765625,-0.0562744140625,0.84765625,-0.07633587786259542,-3.351145038167939,0.0916030534351145,1.0070273876190186
-0.0006103515625,-0.0548095703125,0.8515625,0.16030534351145037,-3.2900763358778624,0.030534351145038167,1.0069937705993652
0.00048828125,-0.0506591796875,0.837158203125,0.16793893129770993,-3.4122137404580153,-0.2748091603053435,1.0069458484649658
0.0,-0.0589599609375,0.842041015625,0.1297709923664122,-3.633587786259542,0.1297709923664122,1.0069448947906494
-0.0062255859375,-0.0560302734375,0.850830078125,-0.015267175572519083,-3.5877862595419847,-0.061068702290076333,1.003849744796753
-0.0020751953125,-0.0570068359375,0.852294921875,-0.13740458015267176,-3.6412213740458017,-0.12213740458015267,1.007190227508545
0.007080078125,-0.0531005859375,0.846923828125,0.10687022900763359,-3.4198473282442747,0.04580152671755725,1.008826494216919
-0.0093994140625,-0.0584716796875,0.851318359375,0.24427480916030533,-3.381679389312977,0.022900763358778626,1.007920503616333
-0.0015869140625,-0.0582275390625,0.8388671875,0.08396946564885496,-3.572519083969466,-0.015267175572519083,1.007871150970459
-0.0025634765625,-0.0550537109375,0.841796875,0.09923664122137404,-3.312977099236641,0.12213740458015267,1.009239673614502
