emg_0_f_iemg;emg_0_f_mav;emg_0_f_ssi;emg_0_f_rms;emg_0_f_var;emg_0_f_myop;emg_0_f_wl;emg_0_f_damv;emg_0_f_m2;emg_0_f_dvarv;emg_0_f_dasdv;emg_0_f_max;emg_0_f_min;emg_0_f_wamp;emg_0_f_iasd;emg_0_f_iatd;emg_0_f_ieav;emg_0_f_ialv;emg_0_f_ie;emg_1_f_iemg;emg_1_f_mav;emg_1_f_ssi;emg_1_f_rms;emg_1_f_var;emg_1_f_myop;emg_1_f_wl;emg_1_f_damv;emg_1_f_m2;emg_1_f_dvarv;emg_1_f_dasdv;emg_1_f_max;emg_1_f_min;emg_1_f_wamp;emg_1_f_iasd;emg_1_f_iatd;emg_1_f_ieav;emg_1_f_ialv;emg_1_f_ie;emg_2_f_iemg;emg_2_f_mav;emg_2_f_ssi;emg_2_f_rms;emg_2_f_var;emg_2_f_myop;emg_2_f_wl;emg_2_f_damv;emg_2_f_m2;emg_2_f_dvarv;emg_2_f_dasdv;emg_2_f_max;emg_2_f_min;emg_2_f_wamp;emg_2_f_iasd;emg_2_f_iatd;emg_2_f_ieav;emg_2_f_ialv;emg_2_f_ie;emg_3_f_iemg;emg_3_f_mav;emg_3_f_ssi;emg_3_f_rms;emg_3_f_var;emg_3_f_myop;emg_3_f_wl;emg_3_f_damv;emg_3_f_m2;emg_3_f_dvarv;emg_3_f_dasdv;emg_3_f_max;emg_3_f_min;emg_3_f_wamp;emg_3_f_iasd;emg_3_f_iatd;emg_3_f_ieav;emg_3_f_ialv;emg_3_f_ie;emg_4_f_iemg;emg_4_f_mav;emg_4_f_ssi;emg_4_f_rms;emg_4_f_var;emg_4_f_myop;emg_4_f_wl;emg_4_f_damv;emg_4_f_m2;emg_4_f_dvarv;emg_4_f_dasdv;emg_4_f_max;emg_4_f_min;emg_4_f_wamp;emg_4_f_iasd;emg_4_f_iatd;emg_4_f_ieav;emg_4_f_ialv;emg_4_f_ie
1.23734832013964;0.03256179789841158;0.04106927006534905;0.03287507056840497;2.1053625270892666e-05;0.0;0.015310969894861397;0.0004138099971584161;6.899080409278602e-06;1.9164112247996117e-07;0.0004318120339721966;0.040666236993477066;0.02535526709861567;0.0;0.015310969894861397;0.00408167133560804;39.25811635465133;130.50560665574213;39.25811635465133;5.76623145509014;0.1517429330286879;0.8780648602119243;0.15200976944123346;8.324288362885065e-05;0.0;0.030479189911428506;0.0008237618894980678;3.708132344111452e-05;1.0300367622531811e-06;0.0010010983622206827;0.16130118719011452;0.13281661050226498;0.0;0.030479189911428506;0.012889282010544512;44.228507381817465;71.72029979785479;44.228507381817465;9.043346489904918;0.2379828023659189;2.156987473178699;0.23824950837629175;0.0001304468309494638;0.0;0.06317292627441723;0.0017073763857950602;0.00015822260133432464;4.395072259286795e-06;0.0020679184032619167;0.25032112896302583;0.2074267108495021;0.0;0.06317292627441723;0.027052012596937236;48.21316696424211;54.59572838839039;48.21316696424211;5.266664477794487;0.13859643362617072;0.7442119760773336;0.13994472368133648;0.00038570438782104894;0.0;0.08399163119375261;0.002270044086317638;0.0002688505800906069;7.468071669183525e-06;0.0026955949054597813;0.16259614562940175;0.09331079808891896;0.0;0.08399163119375261;0.049211159876219934;43.65725229169647;75.50493712438029;43.65725229169647;12.266081013533634;0.32279160561930614;4.024806180818499;0.3254473108304977;0.0017680593460403329;0.0;0.26067231063393104;0.0070451975847008385;0.008637275340921544;0.00023992431502559846;0.015278739283035124;0.34180286159174234;0.14155822024534287;0.0;0.26067231063393104;0.11246675565023001;52.520396608992314;43.425773405075965;52.520396608992314
1.0909348193268622;0.028708811034917427;0.031539731628354405;0.028809598011570275;5.953785105073888e-06;0.0;0.017662163060534204;0.0004773557583928163;1.2174577228906948e-05;3.381827008029708e-07;0.000573622373873523;0.03302956159137175;0.025355267098615672;0.0;0.017662163060534204;0.008031675853938335;39.10685885143675;135.05381263447703;39.10685885143675;5.303245635654216;0.13955909567511093;0.742221240141215;0.13975742519971177;5.689392125226616e-05;0.0;0.05358106181018338;0.0014481368056806318;0.00011095303980886979;3.0820288835797163e-06;0.0017316843839583268;0.1552644431166483;0.1296597475120808;0.0;0.05358106181018338;0.02545915450900485;43.6923478191605;74.88562084842481;43.6923478191605;8.666995620439087;0.22807883211681806;1.9883413685267208;0.2287460881763147;0.0003130575528485413;0.0;0.06275818577436101;0.0016961671830908382;0.00017617921209520535;4.893867002644593e-06;0.002182109146421746;0.25036335433696;0.1931710090183507;0.0;0.06275818577436101;0.03305716022806965;47.742267906125264;56.28005418972443;47.742267906125264;5.001970946845317;0.13163081439066623;0.6859578006034222;0.13435594913702598;0.0007444403057221917;0.0;0.10024715124176148;0.0027093824659935534;0.0004130873169183141;1.1474647692175391e-05;0.0033413353736004045;0.16297410776628107;0.08443791794648131;0.0;0.10024715124176148;0.06006073340887526;43.36173513100607;77.95559117140107;43.36173513100607;10.010253238370302;0.26342771679921845;2.9596138917424835;0.27907808244017734;0.008719884772340874;0.0;0.27134522953419615;0.0073336548522755715;0.0038552322257548277;0.00010708978404874522;0.010207618016018296;0.34167499332449563;0.08587895829039693;0.0;0.27134522953419615;0.0892761468147552;49.65728579630111;54.05835818078479;49.65728579630111
1.0243866479656587;0.026957543367517333;0.027923276133690004;0.02710761989090405;8.33320665000123e-06;0.0;0.027349078903106214;0.0007391642946785463;2.7165394460780962e-05;7.545942905772489e-07;0.0008568546261130749;0.03316122840864943;0.022684311662411347;0.0;0.027349078903106214;0.01348644399829927;39.038477515887976;137.51717426181543;39.038477515887976;4.807414753403393;0.12651091456324717;0.6120388924355958;0.12691054583068342;0.00010401230534284947;0.0;0.08653666950153699;0.0023388289054469455;0.00029421481625577906;8.172633784882752e-06;0.0028198850669303404;0.1445222062889115;0.10774098642407329;0.0;0.08653666950153699;0.04177670903580802;43.12693242998051;78.68431490582358;43.12693242998051;7.6020003048072455;0.20005263960019068;1.5302285809278604;0.20067180465205398;0.0002548203705328935;0.0;0.0881424000611978;0.0023822270286810217;0.0003240513726283202;9.001427017453338e-06;0.002959416362421958;0.23187725350900065;0.17480175705433842;0.0;0.0881424000611978;0.03904107365494805;46.4215075761404;61.266976669287615;46.4215075761404;3.9976834015072806;0.10520219477650739;0.4300687449403542;0.10638420254465393;0.00025685613730201787;0.0;0.09904172857348408;0.002676803474959029;0.0004493997338095505;1.2483325939154182e-05;0.0034851024018828303;0.14653135141998763;0.0846737443221537;0.0;0.09904172857348408;0.05750978544741235;42.22084038256143;85.97842684199891;42.22084038256143;4.958809113101563;0.13049497666056745;0.9313816050998113;0.15655683389577318;0.007683295287065239;0.0;0.26821998230503696;0.007249188710946945;0.0037121596915085948;0.00010311554698634985;0.010016418537134074;0.3112612140825801;0.04739659159043545;0.0;0.26821998230503696;0.08171589193315806;43.46374808982708;84.8703303198574;43.46374808982708
1.0210385488977407;0.026869435497308965;0.027625436817838533;0.026962662691522206;5.1542537287767426e-06;0.0;0.024151456197791174;0.0006527420593997615;2.1847087962715548e-05;6.068635545198763e-07;0.0007684151461483239;0.030565511153746637;0.02270312120773673;0.0;0.024151456197791174;0.013317158090370866;39.03497754673505;137.57081718576114;39.03497754673505;4.7058238853884875;0.1238374706681181;0.5850018815036299;0.1240757283087981;6.066362506766734e-05;0.0;0.07723937018311791;0.0020875505454896735;0.00024245651247597108;6.73490312433253e-06;0.0025598591202577506;0.13545539582737207;0.10783314360594849;0.0;0.07723937018311791;0.0444885200893351;43.01088077561549;79.4489386864162;43.01088077561549;7.274612547893437;0.19143717231298518;1.3951863536676885;0.19161270928536034;6.905669801102945e-05;0.0;0.0714232744030554;0.001930358767650146;0.00022064096082507565;6.1289155784743235e-06;0.002441980591955745;0.20467498808656315;0.174725963491149;0.0;0.0714232744030554;0.050910018763447445;46.019116641524214;62.85705478984354;46.019116641524214;3.674652154304922;0.09670137248170847;0.35737636904887754;0.09697752982397487;5.493141445202105e-05;0.0;0.06198366104639125;0.0016752340823348985;0.00021505807526447162;5.9738354240131e-06;0.0024108878888395636;0.10681509020717674;0.08437871012428683;0.0;0.06198366104639125;0.0501820826583603;41.859310639337814;88.8843001583877;41.859310639337814;2.1464849205842023;0.05648644527853164;0.12926543302417615;0.05832428243612471;0.00021670621665954701;0.0;0.06269199321164488;0.0016943781949093212;0.00017545001084804572;4.873611412445714e-06;0.0021775886170446236;0.08493567505383189;0.04174333494552865;0.0;0.06269199321164488;0.055623291630585686;40.21252797010299;110.32978613189223;40.21252797010299
1.0563440654734837;0.027798528038775888;0.029490148928576976;0.027857791562721293;3.3875352950762745e-06;0.0;0.019768832136977055;0.0005342927604588394;1.3818327361291998e-05;3.8384242670255553e-07;0.0006111205339881372;0.03058432069907202;0.024170265743116568;0.0;0.019768832136977055;0.010552154927539553;39.0712278944068;136.22798365706953;39.0712278944068;4.838752555094852;0.1273355935551277;0.6175001401233086;0.12747550230320917;3.661382307877394e-05;0.0;0.06470657221247639;0.0017488262760128753;0.00015358571966341033;4.266269990650287e-06;0.002037391812172707;0.13714312783523303;0.11417321046033077;0.0;0.06470657221247639;0.03604963404409156;43.16109700060853;78.35799279835001;43.16109700060853;7.373202910285823;0.19403165553383744;1.432728317083924;0.19417357380798866;5.658242741235313e-05;0.0;0.07233061322608916;0.0019548814385429505;0.0002140163948846962;5.944899857908228e-06;0.002405041972352161;0.20605328717177998;0.17767301094127436;0.0;0.07233061322608916;0.05403828722715348;46.13838894938586;62.338021884147324;46.13838894938586;3.63733537328935;0.0957193519286671;0.3499644443079083;0.0959666121090132;4.86772872820292e-05;0.0;0.0568779111288973;0.0015372408413215487;0.00011648896493529654;3.235804581536015e-06;0.0017743591529497808;0.10827466020944726;0.08541985859358545;0.0;0.0568779111288973;0.030982678807376943;41.81809784465254;89.25957063085723;41.81809784465254;1.8658294643582285;0.04910077537784812;0.09349817716362993;0.049603209033401395;5.093253353529396e-05;0.0;0.08159454458935012;0.0022052579618743275;0.0002779993091545702;7.722203032071393e-06;0.00274107549002493;0.06584101013411074;0.03883891339568027;0.0;0.08159454458935012;0.11746879980041648;39.91338714397489;114.89389313090244;39.91338714397489
1.1726999128563003;0.030860524022534218;0.03709989264304651;0.031246007173568555;2.458807597623974e-05;0.0;0.02855288980393071;0.0007716997244305597;2.878367106550102e-05;7.995464184861395e-07;0.0008820074012299171;0.04254719152601532;0.024151456197791188;0.0;0.02855288980393071;0.013806206268830848;39.19145233162618;132.62591201772923;39.19145233162618;5.216637477521376;0.13727993361898358;0.7243539410164348;0.1380650057625826;0.00022200795643238726;0.0;0.08359353732172395;0.002259284792479026;0.0002456367702128756;6.823243617024322e-06;0.002576593027114491;0.16847073373324706;0.11427382714249283;0.0;0.08359353732172395;0.043630747281182714;43.59639087959878;75.67290944851283;43.59639087959878;7.659384878021642;0.20156275994793796;1.5489503777157438;0.20189564642446145;0.00013793573508652873;0.0;0.06568990385317344;0.0017754028068425254;0.00019510974148933437;5.4197150413704e-06;0.0022963528161997443;0.21466590345464864;0.17813777956407179;0.0;0.06568990385317344;0.0504040328863061;46.489007213311005;60.92768753086587;46.489007213311005;3.4828482600808255;0.09165390158107435;0.32651001962532983;0.09269503189226853;0.0001971185938936709;0.0;0.09530433602658595;0.002575792865583404;0.00034712502067116866;9.64236168531024e-06;0.00306296544470175;0.10803662803410989;0.05337979385644657;0.0;0.09530433602658595;0.03719684158624945;41.651418784909154;91.3309726473306;41.651418784909154;1.5741718069396886;0.04142557386683391;0.07137870673577279;0.04334036247382389;0.00016669557481906245;0.0;0.08048074327350807;0.002175155223608326;0.00024618142477089597;6.838372910302666e-06;0.0025794480070036353;0.0654196984937471;0.02084091563977298;0.0;0.08048074327350807;0.09663386075994444;39.610452726171324;122.76853656307729;39.610452726171324
1.5209022159197818;0.040023742524204785;0.06241558350027069;0.04052795769922636;4.171310285958991e-05;0.0;0.023718836655307354;0.0006410496393326312;2.3683658547565045e-05;6.578794040990291e-07;0.0008000617974031258;0.046835767860202535;0.030226939337889752;0.0;0.023718836655307354;0.01057096447286494;39.55255098314064;122.80725538080216;39.55255098314064;6.149964114032273;0.16184116089558614;1.0036216547816774;0.16251491063427131;0.00022444116487834758;0.0;0.06172383449506896;0.001668211743109972;0.00016288716029554888;4.524643341543025e-06;0.0020981791352655006;0.17805177906972364;0.13867093075673248;0.0;0.06172383449506896;0.034058065542801164;44.680464328099475;69.36680389931064;44.680464328099475;7.862543631537744;0.2069090429352038;1.6277269721435388;0.20696598831587476;2.4205251507624456e-05;0.0;0.03467651273619765;0.0009372030469242609;5.529180978984424e-05;1.5358836052734512e-06;0.0012224455969749156;0.21441190794355208;0.1970387712654;0.0;0.03467651273619765;0.032881001313014885;46.73563713524324;59.87859832531392;46.73563713524324;2.4000514687699748;0.06315924917815723;0.17603441936391717;0.06806235905478948;0.0006607829893911377;0.0;0.09140317279381291;0.002470356021454403;0.000354010802171427;9.83363339365075e-06;0.0030931956805457157;0.102593448455922;0.03514018594532659;0.0;0.09140317279381291;0.03172062855491569;40.490528046820046;108.04055512055632;40.490528046820046;1.153478972052514;0.03035470979085563;0.038146330059086936;0.03168360445133419;8.467055709671322e-05;0.0;0.06514541723217818;0.0017606869522210319;0.0001783568334678904;4.954356485219177e-06;0.002195553451545107;0.047231133597546916;0.015424879349787254;0.0;0.06514541723217818;0.049815000540065234;39.17277939198069;134.65453271901208;39.17277939198069
1.6985959906086707;0.04469989448970186;0.07599121359572912;0.0447187743440602;1.733838780835533e-06;0.0;0.011887632645641723;0.0003212873688011276;6.698122579921146e-06;1.8605896055336517e-07;0.0004254766033495482;0.046835767860202535;0.041794809713000015;0.0;0.011887632645641723;0.00812572358056527;39.737165099387305;118.11181677197426;39.737165099387305;6.532933432190838;0.1719193008471273;1.1237038951640446;0.17196265622482082;1.531208164789827e-05;0.0;0.03601505967572935;0.0009733799912359283;6.187837550408167e-05;1.7188437640022685e-06;0.0012932086170209902;0.17802028027396802;0.16284677558314933;0.0;0.03601505967572935;0.026949434242044823;45.12845213348;66.91733076534163;45.12845213348;7.657480631154093;0.20151264818826561;1.543416923234975;0.20153469880388594;9.127643263841883e-06;0.0;0.038435795751293356;0.001038805290575496;5.99070408603451e-05;1.6640844683429195e-06;0.001272442223616365;0.2086949493488115;0.19590572569853748;0.0;0.038435795751293356;0.04292038541619475;46.48377159307654;60.876459681657124;46.48377159307654;1.6166917360422453;0.04254451936953277;0.069437632062223;0.04274700114511666;1.7736734692165552e-05;0.0;0.0454537178385879;0.0012284788605023756;9.313616380080537e-05;2.5871156611334824e-06;0.0015865666126066004;0.05087577552477327;0.03523667565906717;0.0;0.0454537178385879;0.028142721450735576;39.651917725636395;120.15764161874048;39.651917725636395;1.2974781504348094;0.034144161853547614;0.0483268814161789;0.03566174473112421;0.00010879939044030216;0.0;0.06889699596338157;0.0018620809719832856;0.00019662070221705216;5.4616861726958934e-06;0.0023052273278124443;0.04768276137467407;0.014812455001391703;0.0;0.06889699596338157;0.08069374835822557;39.32196174535757;130.4959156006192;39.32196174535757
1.449313086411376;0.03813981806345726;0.056760405165991054;0.03864834890120454;4.010453333171521e-05;0.0;0.019806451227627794;0.0005353094926385891;1.9028371366781038e-05;5.285658712994732e-07;0.0007171333956875097;0.04444695560387895;0.02828955616937535;0.0;0.019806451227627794;0.010890726743396438;39.478076192489105;124.67267004333442;39.478076192489105;5.695076611635897;0.14987043714831308;0.8708503314305783;0.15138399514154466;0.0004682894608533287;0.0;0.06774904014440473;0.0018310551390379659;0.00022430993325909534;6.230831479419315e-06;0.002462200363216649;0.17136154027471753;0.11662309891309569;0.0;0.06774904014440473;0.036825407911023775;44.15401550443198;72.53122015301085;44.15401550443198;7.080276460242877;0.1863230647432336;1.3286442915508783;0.1869874954692565;0.0002547427634878842;0.0;0.06262254116635615;0.0016925011126042203;0.0001512015422703686;4.200042840843572e-06;0.002021516304527228;0.20287352022578503;0.16013761843542007;0.0;0.06262254116635615;0.04061597949445525;45.78849749618046;63.990781851803675;45.78849749618046;2.405516598182582;0.06330306837322584;0.16868499480908158;0.06662641226094426;0.00044347062490270023;0.0;0.0936921704232985;0.002532220822251311;0.0004851591469055171;1.3476642969597697e-05;0.0036211060983938025;0.09878536849508723;0.03993648043877683;0.0;0.0936921704232985;0.07674988401310097;40.49205282987059;106.88448042035807;40.49205282987059;2.4535825775890334;0.06456796256813246;0.19771022512378736;0.07213113517166009;0.0010618215431404514;0.0;0.16349181862727918;0.004418697800737275;0.001686639200150453;4.685108889306814e-05;0.006751654852501684;0.12830959911137615;0.03262461693820809;0.0;0.16349181862727918;0.146129124291211;40.55564993875529;108.51327473510486;40.55564993875529
1.2178804407278692;0.03204948528231235;0.03945145658351394;0.032221052525979746;1.1324738453784856e-05;0.0;0.021330024398983814;0.0005764871459184815;1.8909848703339626e-05;5.252735750927674e-07;0.0007148964903971428;0.0406286179028263;0.028289556169375348;0.0;0.021330024398983814;0.01081548856209498;39.23782335382964;130.93355327268978;39.23782335382964;4.927481042603057;0.12967055375271203;0.6435441515166763;0.13013597661036547;0.00012418800314451987;0.0;0.07168327983969827;0.001937385941613467;0.0002097298161775357;5.82582822715377e-06;0.00238083460370595;0.158634526555927;0.11643500345984184;0.0;0.07168327983969827;0.03495948183430772;43.26384699204724;77.75667880677604;43.26384699204724;6.545683267718752;0.172254822834704;1.1302699820386166;0.172464335141365;7.417487636855474e-05;0.0;0.06175327595420638;0.001669007458221794;0.0001424520990795847;3.957002752210686e-06;0.0019621561436034256;0.19383492046544448;0.16005956173386487;0.0;0.06175327595420638;0.03234913090545394;45.144893259947565;66.8789686970492;45.144893259947565;3.0001849302537855;0.07895223500667857;0.24220062557205824;0.07983545999710218;0.00014403567284231635;0.0;0.10479289356699928;0.002832240366675656;0.0005092823733441162;1.4146732592892115e-05;0.003710038876987665;0.0984526077462969;0.052949472847627355;0.0;0.10479289356699928;0.07193297648153685;41.12467992802095;96.93091418067681;41.12467992802095;2.8504618163774587;0.0750121530625647;0.24004457489079592;0.07947932119190632;0.0007087918059917254;0.0;0.19118827618415354;0.005167250707679825;0.001782738843887391;4.9520523441316415e-05;0.006941334952001339;0.12913499249578247;0.04148884899796161;0.0;0.19118827618415354;0.11519788710520426;40.97430168647988;100.69312539027247;40.97430168647988
