window;emg_0;emg_1;emg_2;emg_3;emg_4
0.0;0.00018809545325382954;0.00013634522806110771;-0.0008919981614959466;-0.001431908780137582;-0.013661351960526494
0.0;0.00013166681727767512;6.722734165470756e-05;-0.0006965767469011425;-0.0011124661195347843;-0.012350196444507452
0.0;9.404772662691824e-05;-3.5279885259045796e-05;-0.0007043820231040637;-0.000656893530646005;-0.010403325180440001
0.0;0.00011285727195229495;6.56895553513559e-06;-0.0007402133507251052;-0.0007769461847965814;-0.009445578555537348
0.0;0.00016928590792843895;3.8067751290782326e-05;-0.0010945706282098067;-0.0013990265519131795;-0.008990305259619663
0.0;0.00011285727195229495;-0.00010628831641715242;-0.0011605923034186116;-0.0010702646034956437;-0.001153094892126283
0.0;7.523818130153112e-05;-9.593827137861777e-05;-0.0008044472629041843;-0.0006162060262186603;0.0005647757033903356
0.0;0.00011285727195229495;0.0001382357728128003;-0.00035322373853893807;-0.0004611399129905505;0.00016741640756934295
0.0;0.0001316668172776786;0.00010484643230547486;-0.000650498155963547;-0.0011737787297383048;-0.0008731913357627463
0.0;9.40477266269113e-05;5.876784136787938e-05;-0.000495137819133129;-0.0005915260795211486;0.00014903004264807396
0.0;0.00015047636260305877;0.00027836209037732096;-0.0002617207807475985;-0.0005181365239867036;0.00041856720913427403
0.0;7.523818130153112e-05;3.5728545899060826e-05;-0.0004174576507179617;-0.00039444748103947824;0.00037565834658112585
0.0;0.00011285727195229495;0.00010061668216206077;-0.0005309691467542121;-0.0008056264602985808;-0.00013699252931601014
0.0;0.00011285727195229495;0.00011942622748743748;-0.0004703107606345708;-0.0006491325845221357;0.00021120012319500447
0.0;0.00011285727195229495;0.00021347395411434877;-0.00016701883003673867;-0.0003180922934502145;0.00038350484692553644
0.0;0.00011285727195229495;0.0002134739541143349;-0.00012939973938604077;-0.0001779659758858465;0.000550245986017911
0.0;0.0001880954532538226;0.000343250226640307;-0.00033761318613309554;-0.0009208560029589363;-0.00037076077583228506
0.0;7.523818130152765e-05;1.691900057367024e-05;-0.0004969255821629243;-0.0005363615616337802;0.00020765308939946214
0.0;7.523818130152765e-05;9.215718187520483e-05;-0.00027310158301002696;-0.00014033035257687843;0.0009732425298905889
0.0;0.0001316668172776786;0.00033056097621005087;3.978338682049387e-05;-0.00039526534958252146;-0.0001432937900811282
0.0;0.0001316668172776786;0.00027413234023392075;-0.00021742995283975664;-0.0009004755228103761;-0.0006763663702679945
0.0;0.00011285727195229495;0.0003075216807412462;2.341582860876379e-05;-0.0005579073176749799;-0.0003544427542775952
0.0;0.00011285727195229668;0.00045799804334432925;0.0005839210988668603;0.0002595336012995303;0.00027146661819518747
0.0;9.404772662691303e-05;0.0003409110212485855;0.0003394997913587633;2.7294431938648667e-05;0.00012321773168308403
0.0;0.00013166681727767686;0.0003493705215354692;6.28226822893263e-05;-0.00051056460864847;-0.00040526052482572905
0.0;1.8809545325383648e-05;4.229750143427968e-06;-0.00017595764518552048;-0.00030560333856859134;-7.854959836453568e-05
0.0;7.523818130153112e-05;0.0003178717257797947;0.00043598950509941836;0.00017217414458774172;2.9532322722902737e-05
0.0;5.642863597614574e-05;0.00020078470368407875;0.00017275865226597242;-0.000101913865567127;-0.00012050432681845469
0.0;9.404772662691303e-05;0.0002468632946216881;1.739831543560999e-05;-0.0005524996985065145;-0.0007181170023921324
0.0;9.404772662691303e-05;0.0002656728399470648;2.1628065578982447e-05;-0.0006156000717398441;-0.0006409604789180401
0.0;7.523818130153112e-05;0.0002802526351290413;0.00035229182351102784;0.00035669407178204326;0.000671207038391769
