window;emg_0;emg_1;emg_2;emg_3;emg_4
0.0;5.3201428202453646e-05;0.00017156782464391312;0.0001500236679886635;1.4613793355343352e-05;5.042480782881109e-05
0.0;0.0;0.0;0.0;7.98021423036796e-05;0.00023075102286466975
0.0;2.660071410122769e-05;5.918319822073581e-05;-2.4072435378233448e-05;-8.399617937638465e-05;8.613403813752252e-05
0.0;5.3201428202453646e-05;0.00019816853874514428;0.00023580758031063742;7.632527029910463e-05;1.5393912949912547e-06
0.0;2.660071410122769e-05;0.00011238462642318425;0.00014749538926565886;3.9426774510957496e-05;-1.1636794930547367e-05
0.0;2.660071410122769e-05;3.258248411950465e-05;-0.0001098563477001796;-0.0001723083704213077;4.923554234956273e-05
0.0;2.660071410122769e-05;3.258248411950465e-05;-0.00013645706180140382;-0.0003112937109457162;-0.00018404375923811167
0.0;2.660071410122769e-05;5.918319822073581e-05;-7.727386358066801e-05;-0.00033536614632395656;-0.00029464065271575524
0.0;2.660071410122769e-05;0.00011238462642317731;0.0001740961033668692;0.0001784121150354076;0.00022164250665716867
0.0;0.0;7.980214230368654e-05;0.0002839524510671182;0.0005635261982666548;0.0008320775487823256
0.0;7.980214230368134e-05;0.000363754593370777;0.0005548707942202025;0.0005051821397098061;0.0007499708865162519
0.0;7.980214230368307e-05;0.0002839524510670974;0.00027091834315311203;0.0002608645106579599;0.000894098857395137
0.0;5.320142820245538e-05;0.00017156782464391312;0.0001500236679886635;0.00022741950616516488;0.0007366961064044913
0.0;0.0;0.00010640285640491076;0.0003697363633890366;0.0005986369611090461;0.0007506096481286889
0.0;0.0;7.980214230367266e-05;0.00028395245106707656;0.00048372405596289886;0.0006279272400187969
1.0;7.980214230368134e-05;0.00020415030876341084;1.3566606187218055e-05;-0.00029667991759044915;-0.00016021966551066358
1.0;5.3201428202457116e-05;0.00014496711054268197;6.423975566670348e-05;-0.00010029911179079698;-7.225760028109485e-05
1.0;5.320142820245191e-05;0.0001183663964414508;-2.1544156655256552e-05;-0.00013540987463330628;6.241172857471278e-05
1.0;5.3201428202457116e-05;0.00011836639644145774;-4.814487075650853e-05;-0.0002743952151578327;-0.00017086757301319755
1.0;2.6600714101229425e-05;5.918319822072193e-05;-2.4072435378247325e-05;-0.00016379832168011282;-0.00017121769882848248
1.0;2.660071410122769e-05;5.918319822072193e-05;-5.067314947951318e-05;-0.00022298151990091802;-0.0001471452634504017
1.0;2.660071410122769e-05;0.0001389853405244154;0.0002598800156888431;0.0002135228778779169;8.697317780133329e-05
1.0;2.660071410122769e-05;0.00011238462642319119;0.00014749538926567274;6.602748861225805e-05;7.414711739159308e-05
1.0;2.660071410122769e-05;8.578391232196003e-05;6.171147694372658e-05;-2.2284702432658066e-05;3.7248621603605536e-05
1.0;2.660071410122769e-05;8.578391232193922e-05;6.171147694367107e-05;4.316011668420439e-06;0.0001230325339252325
1.0;0.0;2.660071410123116e-05;0.00011238462642319813;0.00020069681746811424;0.00018439388505363252
1.0;2.660071410122769e-05;5.918319822073581e-05;-2.4072435378233448e-05;-0.0001371976075788886;-8.543378650656408e-05
1.0;5.3201428202453646e-05;0.00017156782464390619;9.682223978617344e-05;-0.00026335688769357074;-0.0004161337953466765
1.0;-2.660071410122769e-05;-0.00011238462642317731;-0.00017409610336688308;-9.8609972731728e-05;3.570923030861428e-05
1.0;2.660071410122769e-05;8.578391232196003e-05;6.171147694374046e-05;-4.888541653384759e-05;-4.853529071828511e-05
1.0;2.660071410122769e-05;8.578391232196003e-05;6.17114769437127e-05;-2.2284702432734393e-05;3.724862160341125e-05
1.0;2.660071410122769e-05;5.918319822072887e-05;-7.727386358069577e-05;-0.0002555640040203047;-6.388962985108548e-05
1.0;0.0;0.0;-2.66007141012381e-05;-8.578391232196697e-05;-6.171147694374046e-05
1.0;0.0;0.0;-5.320142820246232e-05;-0.00017156782464392006;-9.682223978628446e-05
1.0;2.660071410122769e-05;8.578391232196003e-05;6.171147694372658e-05;-0.00012868755883761046;-0.00027928631358314915
1.0;2.6600714101225956e-05;3.258248411950465e-05;-0.0001098563477001796;-0.00022550979862370757;-0.0001223322822942463
1.0;2.660071410122769e-05;8.578391232195309e-05;3.511076284246073e-05;-0.00018787075705838097;-0.00028181459230612604
1.0;5.320142820245538e-05;0.00017156782464392006;0.0001234229538874393;-1.796869076415436e-05;0.00016028115552890743
1.0;2.660071410122769e-05;0.00011238462642318425;0.00017409610336688308;0.00020501282913659713;0.000334027133080228
1.0;2.660071410122769e-05;8.578391232194615e-05;6.171147694372658e-05;5.7517439871028475e-05;0.0002946003585694579
